lat,long,r-score,property_id
40.7719738496688,-73.985256829598,2,9635687
40.80034,-73.96638,1,2023577
40.6585651517974,-73.9535571157347,2,18876348
40.84152,-73.86956,0,16220755
40.7476853966783,-73.9762827193808,1,14348402
40.69396,-73.96832,2,14852147
40.7248007795653,-73.9870921278243,2,16230514
40.79847,-73.96792,3,20947308
40.70081,-73.91805,3,28954146
40.72957,-73.98723,1,28893365
40.7951725229886,-73.9474506055719,-1,15547397
40.68597,-73.93725,2,19333703
41.4468,-74.01352,1,22446193
40.8297800642645,-73.9423515061089,3,270929
40.80324,-73.95459,2,36000262
40.71393,-73.94045,3,12158543
40.6902554917408,-73.9415065900707,3,4744046
40.7471,-73.99412,1,20788674
40.738,-73.953,1,253800
40.725221849147,-74.0023389918843,3,204598
40.7922,-73.94804,0,31417507
40.70838,-74.0088,5,8628309
40.69359,-73.93911,-1,27001229
40.715941818951,-73.9589370570318,1,16282360
40.64063,-73.96348,-1,20000290
40.75459,-73.90054,1,34041325
40.69147,-73.95572,1,21498344
40.68366,-73.95009,1,1805150
40.80801,-73.9582,2,4338541
40.6775297798283,-74.0096982552946,2,3026737
40.7141459006048,-73.3476406792979,1,16545360
40.79417,-73.95101,3,682155
40.99143,-72.28979,-1,14194808
40.67937,-73.91108,-1,29541353
40.73866,-73.90627,1,678068
40.72598,-73.97778,4,2451647
40.6749938678506,-73.980628093897,1,524114
40.78255,-73.95123,4,14332210
40.6369396579684,-74.012885986785,1,2020576
40.81264,-73.94602,1,21633212
40.9245,-73.87341,-1,29031753
40.8170637586247,-73.9372663823594,1,26742122
40.8537,-72.5555,2,14168511
40.761,-73.961,1,5054072
40.8029598999635,-73.9443095071838,0,17386608
40.7251969609969,-73.9809065443548,1,1163969
40.786988914224,-73.9774661492796,1,11789422
40.7187264117089,-73.9596387947988,2,536859
40.7505645824541,-73.948519550939,1,2695159
40.69443,-73.94316,1,12383041
40.74026,-73.99746,5,6479559
40.74385,-73.91403,1,18062797
40.68333,-73.90881,1,1521091
40.6924,-73.96042,4,8506745
40.69271,-73.99365,1,546504
40.75558,-73.89316,1,35515415
40.73298,-73.79475,2,35619417
40.72297,-73.94155,1,37994707
40.71429,-73.98755,2,13532767
40.72056,-73.94118,6,20763432
40.79954,-73.96498,2,16666902
40.8352826391019,-73.9435447150598,1,5671795
40.75749,-73.81983,1,27312914
40.6375464517114,-73.9575559063425,1,5696964
40.7759014659652,-73.956266181416,1,9824818
40.6917409964685,-73.7544319252954,4,14807117
40.69367,-73.90756,2,22267036
40.717543844095,-73.996757549868,1,27637362
40.6776979930123,-73.6991185504893,1,8933515
40.723475521876,-73.9941948829193,1,13999283
40.6775,-73.97187,1,18687775
40.7461127722604,-73.9813635100136,1,6939905
40.80674,-73.95337,0,21272115
40.73011,-73.993,1,22794361
40.76749,-73.96246,3,18840866
40.7941093588477,-73.9697435002392,2,1167219
40.711543448824,-73.9522720314149,3,9284233
40.70789,-73.74073,2,26496505
40.7408394113007,-73.9211422773654,1,19073408
40.675833250997,-73.9581518794869,1,2660535
40.7903589153952,-73.9368322579185,1,10694466
40.62276,-73.93289,1,6355217
40.7630462148996,-73.9238902455949,-2,9528464
40.73834,-73.79209,2,32242848
40.7140621405061,-73.9584839419537,1,20614354
40.70881,-73.96688,1,32638687
40.70602,-74.00891,4,15720449
40.70529,-74.00808,0,30070927
40.6818701368549,-73.9108057449015,1,14255781
40.83855,-73.94422,1,4340912
40.74122,-73.92223,1,26682918
40.718176514528,-73.9981197132358,2,6490295
40.7426261381904,-73.9242375457588,1,21867134
40.8183,-73.93828,-1,27138938
40.71271,-73.99776,8,84905
40.69945,-73.92345,1,22698813
40.76062,-73.9764,1,29234885
40.6907262031982,-73.9367020267931,1,14562129
40.77809,-73.97962,1,31802641
40.71603,-73.95665,2,575061
40.5793,-73.98399,1,28761142
40.80091,-73.91449,2,2719640
40.7204378675837,-73.9835447384647,1,1445181
40.8365791911137,-73.938325983242,0,15552671
40.7294582587327,-73.9992355622824,1,6522643
40.75961,-73.91117,2,94035
40.8012262140205,-73.968167573272,2,41944
41.49225,-74.00916,0,34388135
40.782697842676,-73.9466917470671,3,5536713
40.69684,-73.9307,3,31413351
40.80171,-73.95303,4,8611817
40.717965013192,-73.997734761627,1,4776725
40.69917,-73.9123,3,29306590
40.63725,-73.97345,5,15720498
40.74877,-73.977,1,21192364
40.78918,-73.94995,1,13733926
40.7713536854689,-73.9198803077532,1,9594370
40.64181,-73.9522,6,11359148
40.75501,-73.97062,3,13083733
40.6921988789072,-73.9557926799662,1,14014273
40.72195,-73.98704,-1,28011433
40.7403426098877,-73.9819533145322,2,10098593
40.62981,-74.07998,1,18669496
40.81773,-73.94357,2,28250999
40.6837353608224,-73.9332944477315,3,6084017
40.69628,-73.85255,1,13394748
40.7832721918841,-73.9775169697059,1,21412599
40.7559214711737,-73.9699077388754,2,15257024
40.7554321826303,-73.9065233596066,2,21473258
40.66484,-73.70675,2,17601383
40.72028,-73.99349,-1,12145787
40.72476,-73.95275,1,20812899
40.7789660221524,-73.9550111287813,3,2980355
40.81645,-73.94483,4,5681742
40.69416,-73.95522,1,25288759
40.68556,-73.95417,2,22327622
40.7539539934359,-73.8824142443735,-1,4986692
40.6331716481974,-74.0021508766853,2,24494507
40.75624,-73.96417,2,5343821
40.6872825599971,-73.9214074621025,3,5345828
40.66201,-73.95414,1,4405874
40.73109,-73.99411,1,6345728
40.72294,-73.99388,1,645942
40.7297010778206,-74.0045481560939,1,786967
40.70963,-74.00759,2,8405978
40.7646782397536,-73.9908775556334,1,2794880
40.79619,-73.93653,-1,34287159
40.69001,-73.95202,-1,28953234
40.65841,-73.99664,8,2985678
40.66998,-73.94702,5,24993686
40.69117,-73.95876,1,15715599
40.646402614603,-74.0858461724845,-2,15774299
40.68073,-73.90915,1,3293500
40.8475987739987,-73.8302904893788,2,4963349
40.759848248165,-73.9911328962377,1,9978633
40.7212453312999,-73.9870263431515,1,5028966
40.7510033761951,-73.9934604720489,2,24206350
40.7622386662959,-73.9887709221251,2,30291248
40.73374,-74.00121,2,2320581
40.8001277467162,-73.9626278919854,2,4362837
40.7196190405416,-73.9858345315563,2,4409384
40.7283272774935,-74.0002954015425,2,15268519
40.7224389744112,-73.9885259501443,4,4545576
40.68518,-73.99247,1,20365504
40.73384,-74.00819,2,26842735
40.757364514931,-73.9946343573492,1,12206418
40.69061,-73.95203,1,20697209
40.7612080158937,-73.9903296668261,0,11085577
40.83007,-73.92251,2,29401472
40.6775240910523,-73.997795720264,2,4802976
40.7636379059123,-73.983847621887,1,14662163
40.7617566713659,-73.9980319816039,2,18374172
40.75097,-73.97895,0,32420792
41.52289,-74.05946,-1,14367855
40.76318062103,-73.9971849372867,1,22994745
40.7070299775392,-73.9449579388249,2,16290509
40.7234509411437,-73.9946574841356,4,2625559
40.6908685354324,-73.9569933362288,2,14014629
40.65845,-73.96064,4,7547481
40.8569931818161,-72.5121643135079,2,10922901
40.7627060895989,-73.9817720505366,3,1574097
40.727740425706,-73.988473592874,3,1839878
40.66485,-73.98343,3,320876
40.80973,-73.9457,1,25073155
40.74437,-73.98848,1,32163798
40.656,-73.959,3,13724284
40.7199353432095,-73.9562766945107,2,2038506
40.7326838024429,-73.8133922454768,1,18459546
40.7054257838638,-73.9289310854761,1,27573033
40.69826,-73.93474,-2,32841296
41.87415,-73.80192,1,4230938
40.7070119829029,-73.9216840797105,1,17177059
40.7295776513946,-73.9867061281472,2,14069903
40.68924,-73.92818,4,18736455
40.7135329994744,-73.9892837446501,1,14178958
40.66432,-73.9365,-1,7294049
40.68742,-73.92196,3,13688372
40.82725,-73.9453,1,8474806
40.688401154861,-73.9582164386279,0,8501323
40.72528,-73.94428,3,18071374
40.69169,-73.93142,2,7341983
40.71394,-73.94995,4,12225838
40.74365,-73.91691,5,13530399
40.7670784779773,-73.9882518080793,3,5562477
40.68602,-73.94844,3,34776151
41.20755,-74.29629,1,9105443
40.71873,-73.76183,3,6936620
40.67233,-73.93998,1,19951170
40.7460386818385,-73.9487809681184,1,7265024
40.65455,-73.91815,1,40758693
40.73547,-73.9545,0,12984848
40.6539260202703,-73.9483089707243,1,13916830
40.80106,-73.94503,0,22833112
40.7902755964169,-73.9734065436359,2,7996748
40.7277242540288,-73.983763642807,4,413709
40.7236686757812,-73.9851037960668,1,20737964
40.7417649247493,-73.9792928976767,1,4006366
40.76049,-73.9288,1,35770783
40.68521,-73.95184,2,31589769
40.8273,-73.94058,1,20883973
40.8409019926543,-73.9408362125639,1,13745392
40.69355,-73.92684,2,27834075
40.6551069577903,-74.0007767413957,1,10043624
40.71723,-73.96703,1,14028597
40.72179,-73.9447,1,24760489
40.6418007641734,-74.0149543714339,3,7957200
41.28199,-73.92047,2,22125958
40.82919,-73.94031,0,16052733
40.72136,-73.95417,1,24667727
40.72888,-73.98109,1,32418651
40.7265,-73.98878,1,23400115
40.68629,-73.91245,1,31898478
40.68099,-73.89264,1,32006626
40.79995,-73.94121,1,19559780
40.75103,-73.8913,1,35386935
40.6985639687634,-73.9369753783339,2,1232925
40.82755,-73.93787,1,8274711
40.77603,-73.95573,1,23233925
40.8059661083439,-73.9461222376905,1,11164840
40.8266334506188,-73.9457491566019,5,4849641
40.7118,-73.85285,1,20092176
40.64383,-73.94902,2,15206909
40.72482,-73.95408,4,15663344
40.85563,-73.93509,2,8033860
40.8445871468172,-73.9429867439355,3,9616107
41.501,-74.011,-1,29363630
40.686190474507,-73.9417782367679,0,14620578
40.69756,-73.98353,1,26039073
40.70806,-73.956,1,40414811
40.68403,-73.93088,0,16646872
40.85214,-73.90294,-2,31067715
40.76639,-73.98906,1,23477972
40.68898,-73.98751,6,15802947
40.74581,-73.95295,5,234870
40.7610436085962,-73.9913532382399,4,13222801
40.7852462167226,-73.9719741134134,1,3476131
40.694,-73.946,1,7199049
40.7385919084062,-73.9933343348904,3,5230712
40.7134719022923,-73.9905535787791,2,14974534
40.7167717091328,-73.9979603797169,1,6491070
40.76438,-73.9886,5,18358621
40.706103159981,-74.0074363756235,1,13377250
40.7079435019775,-73.9497449448267,1,9904929
40.7328795791829,-73.97680110419,2,10241021
40.71412,-73.93829,1,22586049
40.71401,-73.9661,3,19590061
40.75443,-73.80787,4,6768399
40.71703,-73.99277,0,6778747
40.7214358881162,-73.9885069441954,2,3324091
40.7653761234457,-73.9930440744082,1,5912186
40.7348522227389,-73.9931615288521,2,628064
40.6109769587884,-73.9824041275086,2,19311466
40.8215771229487,-73.9547322586697,1,22411669
40.7612058701428,-73.924795728508,1,1859322
40.7151249918166,-73.9880121025411,4,1870021
40.68418,-73.98373,2,20762089
40.81169,-73.90961,1,34667590
40.83428,-73.94738,3,4038794
40.7346435399255,-73.9579890576012,3,3213127
40.74518,-73.95684,1,29059906
40.8992,-73.05985,3,22563222
40.74446,-73.99623,2,29702774
40.80263,-73.96458,3,20013255
40.691,-73.955,0,15052455
40.69054,-73.91446,1,6987811
40.64316,-73.96285,3,10280345
40.77375,-73.91646,3,4169094
40.7761719945133,-73.9500973574878,2,15266049
40.70405,-74.01021,4,7219051
40.8256268631367,-73.9378452847834,2,7224899
40.71064,-73.96779,1,26810644
40.7586241391337,-73.9947383438543,-1,21531185
40.694,-73.769,1,35085826
40.66746,-73.75628,1,18303731
40.76421,-73.92138,3,12738346
40.71208,-73.9941,2,32101427
40.7040105696354,-73.9175963759606,1,9812759
40.71721,-73.99312,1,25324132
40.7641143074973,-73.9954154605732,1,7690729
40.70129,-73.92724,2,16427610
40.7761202056133,-73.9551174013097,1,20956566
40.82012,-73.9515,2,30468550
40.73334,-73.95478,1,2385344
40.7723729649556,-73.9511857704584,1,9252824
40.6802303790941,-73.9262845685887,0,13314169
40.8241084780232,-73.9514362470072,3,16253989
40.7980943742507,-73.9424939401929,0,22956744
40.80904,-73.93037,4,1187643
40.687,-73.952,3,23040115
40.7233815127028,-74.0045339566395,-2,2880873
40.68745,-73.9366,1,39338094
40.67476,-73.92996,-1,38872017
40.6950308881111,-73.9681884452505,2,3027838
40.81893,-73.94512,1,31621785
40.7259049505414,-73.9953403553192,1,13618924
40.58634,-73.81867,1,14707648
40.68144,-73.93429,2,18499074
40.6874,-73.91455,1,19730080
40.6916319944106,-73.9105425344759,1,17007737
40.7468847944086,-73.9846841500254,2,13101191
40.69,-73.93783,1,17249755
40.6931962143225,-73.9271372172597,1,13155240
40.7718111141011,-73.9526887001066,2,9130409
40.8869677972352,-73.9070426967688,1,26714621
40.64055,-74.0784,1,15297194
40.71705,-73.99668,2,5525510
40.6194461883221,-73.9849035483419,2,20772126
40.70022,-73.91441,1,1970915
40.8270037136189,-73.9190754529872,2,14555176
40.6975261937072,-73.9102985896924,1,8791446
40.80016,-73.9383,1,23922092
40.7577582569352,-73.9320867536554,1,11505876
40.70853,-74.00696,2,14866057
40.6920813569016,-73.9992851576871,2,23978814
40.72951,-73.95525,-1,4428854
40.5919649175556,-73.9487379384764,1,14920125
40.7232,-73.98561,1,9024874
40.7934574576052,-73.9457125671793,1,16011968
40.7745619447588,-73.9881531105669,1,13111501
40.6830617695363,-73.6796290109363,1,28069218
40.6928416180743,-73.9041344100448,-1,14403744
40.6881036999465,-73.9850556914496,1,26571746
40.75162,-73.88221,1,12028198
40.7372031213632,-73.9824937714319,1,20282481
40.7469131228008,-73.9996577145269,2,16363558
40.7753078383567,-73.9558160181064,1,17608486
40.8233213861858,-73.9489257174184,1,1286972
40.69002,-73.93733,3,15397048
40.7572647505789,-73.81457443459,3,2373948
40.7827128266991,-73.9467736386615,3,16949
40.770401861087,-73.9580701181898,0,3811171
40.74405,-73.99915,3,5692807
40.85797,-73.93286,1,15140447
40.7164430156746,-73.9602660220999,1,8613038
40.83701,-73.94577,1,30775624
40.697,-73.91685,3,23353401
40.681,-73.93,5,27131607
40.723,-73.983,3,11190303
40.7852838410038,-73.9415332407484,0,1627297
40.66337,-73.92576,-1,13676601
40.68862,-73.95572,2,26794624
40.7514055603592,-73.99156363288,1,8596872
40.66345,-73.91667,3,9184124
40.81632,-73.90991,1,17545123
40.70933,-73.95577,1,6405859
40.8106406024224,-73.944087400624,-1,7495368
40.7457321273606,-73.9935426888544,1,2083473
40.6889999763948,-73.9266583896324,-1,7798559
40.75122,-73.99658,1,14843553
40.727485080822,-74.0010388727914,2,7935915
40.82654,-73.93897,2,16238583
40.7611282073602,-73.9583223733433,1,9152478
40.7155371510352,-73.9508715798055,1,13279103
40.70219,-73.89859,2,13293325
40.7635384812294,-73.9392241186784,2,17552327
40.7431615158625,-74.0041971461948,1,4218196
40.68559,-73.86199,2,36773465
40.8262342811336,-73.9441121976048,2,7345868
40.733917578001,-73.9886634239082,1,10043153
40.68847,-73.92667,0,6166870
40.74379,-73.99918,1,21516411
40.7679604982665,-73.9827656352644,2,19555770
40.6877670528263,-74.0015206629085,1,8389185
40.7392538100612,-73.9865411314593,1,11702691
40.68385,-73.9523,2,15114550
40.6664500628378,-73.8844776455038,2,6342486
40.67565,-73.84677,0,34978738
40.76281,-73.92835,1,39414987
40.77751,-73.98358,2,23210410
40.725076219358,-73.9905981326822,0,10010345
40.7787422942429,-73.9521225958533,1,7774655
40.7288211642632,-73.9856229915197,1,13642299
40.71354,-73.95095,1,14472317
40.81055,-73.93771,-1,24099964
40.72771,-73.98983,2,17828438
40.72602,-74.00318,1,998887
40.7211894511426,-74.0031618415816,1,274270
40.8140614038082,-73.9358966395084,1,13168099
40.7340869963072,-74.0045191312543,1,8404594
41.4415,-74.0126,0,3394978
40.7295417573812,-73.9929424203002,1,11224929
40.67186,-73.93684,3,23642287
40.81899,-73.94584,1,21175597
40.66744,-73.98798,1,19073637
40.70744,-74.01521,1,20518456
40.75472,-73.91891,1,28291780
40.72681,-73.99346,1,19269676
40.70276,-73.9271,1,17776554
40.9032656154286,-73.3902503620426,3,3139374
40.69309,-73.94987,2,16965072
40.6819,-73.91763,-1,38604784
40.6633,-73.89733,2,33632312
40.7177886967937,-73.9853963660644,2,21214750
40.74129,-73.98374,1,526923
40.7071714455431,-73.9229897206278,1,661839
40.6726,-73.95364,1,4984951
40.733043619172,-74.0006442797249,1,18549210
40.7619119490363,-73.9609773552067,1,998823
40.7728221870355,-73.980727538488,1,9155366
40.74178,-73.97313,1,9736123
40.747986992193,-73.9955934306803,1,18629649
40.7140353495096,-73.9933959443997,0,12407974
40.7265994317485,-73.9868666955214,-1,9445687
40.71792,-73.98604,1,1307930
40.7327478415151,-73.9774915760914,1,10022503
40.70062,-73.92785,1,12274662
40.6923681068745,-73.9255095201823,1,1186237
40.84449,-73.88096,-2,8257211
40.76849,-73.91191,1,37256036
40.7224484114047,-73.9788563533335,2,4728648
40.81671,-73.93815,1,33167040
40.67293,-73.96399,1,609213
40.7180698816085,-73.9504950554565,3,431072
40.8947,-73.85601,1,13864705
40.6860490876232,-73.9195709595036,1,14291120
40.6886539876517,-73.9527485577658,3,12223759
40.7185396171068,-73.9888326054852,1,20638514
40.8134351607925,-73.9440427558672,2,2830217
40.78536,-73.97543,1,33398445
40.80369,-73.94857,10,19387402
40.7801688412719,-73.9779423173765,2,20888670
40.8251434702742,-73.9451815628571,8,5481237
40.76534,-73.98701,2,23654584
40.66814,-73.8953,1,34477790
40.84182,-73.93898,2,21851368
40.739,-73.87609,3,19439068
40.6521307619178,-73.9741632975823,2,8635191
40.72018,-73.86322,7,4777236
40.66159,-73.94129,11,8703711
40.74945,-73.99742,2,14609804
40.75607,-73.91283,2,8720488
40.7063427010668,-73.9385335252343,1,8722731
40.71364,-73.99153,1,20844601
40.67763,-73.99628,5,8755259
40.70816,-73.94244,1,4822057
40.6576,-73.94609,1,9806373
40.7541062586379,-73.8873756069385,6,11165109
40.68675,-73.9379,3,4120954
40.7705225760436,-73.9829052735879,1,4125486
40.79794,-73.93876,3,3215660
40.7951040266607,-73.9770132803037,2,2075619
40.80835,-73.94382,2,18443992
40.72134,-73.94297,1,29738867
40.68955,-73.85348,10,6776698
40.65818,-73.98031,4,27610753
40.69197,-73.94052,-2,27649901
40.7614,-73.98954,4,6795568
40.837007162152,-73.944864238173,1,5814016
40.7653736221659,-73.9634756429666,3,4951205
40.6503,-73.54529,1,18500460
40.683447512146,-73.9939339608227,4,13912003
40.69729,-73.90571,0,23857837
40.7339034891621,-73.9964426669199,4,4214733
40.7066187119772,-73.9130067793379,7,1009619
40.6768083885997,-73.9311725853992,1,14852091
40.7426,-73.90706,19,4227554
40.68285108129,-73.8903629138467,2,18569331
40.77471,-73.98355,1,29988589
40.7798215026622,-73.9497983747337,5,13077448
40.791,-73.97545,4,25814039
40.70575,-73.90171,3,17141413
40.71122,-73.94985,9,3375448
40.68682,-73.92195,2,27925891
40.72046,-73.98773,6,1066769
40.65766,-73.97614,2,18662619
40.69207,-73.92331,1,18689454
40.81403,-73.94957,1,30311572
40.70426,-73.98633,2,15018397
40.63518,-74.07956,2,22649404
40.8012727230445,-73.9552349961754,12,10139922
40.6850208997131,-73.9680138753795,2,22667453
40.69554,-73.92458,4,17294950
40.7883806297837,-73.9725318327197,6,6980669
40.67259,-73.95831,10,7009152
40.6874418046394,-73.9152645961251,2,3485178
40.7243702242145,-73.9914864467995,1,11868418
41.449,-74.015,-1,22944382
40.81956,-73.95277,3,21408195
40.7759826366368,-73.9529490251768,2,9328232
40.76432,-73.87227,7,16324410
40.6468,-73.9508,1,14445183
40.79732,-73.97259,5,2514760
40.6683575864258,-73.9773699454777,3,7205241
40.79445,-73.93307,6,6234096
40.72939,-73.98319,3,2557654
40.7610690617029,-73.9878251722475,2,2566451
40.68822,-73.94357,4,3685704
41.96027,-73.73195,1,3731484
40.67341,-73.92132,-1,16523132
40.74172,-73.98343,1,21609701
40.7613421865991,-73.9983699600146,1,21618672
40.58493,-73.81736,0,17778366
40.6643,-73.95196,10,10708300
40.7124777218204,-73.9607243777076,1,20516623
40.80549,-73.96393,2,4606614
40.7632733069683,-73.9253696319739,4,4607486
40.6839168695679,-73.9346707947297,1,1356652
40.77518,-73.95618,1,2713887
40.7679202335068,-73.9873487894992,2,9508137
40.683541899081,-73.9208777056118,1,4624317
40.6757076048216,-73.9671524015595,8,2729913
40.6842342237063,-73.9248586577013,1,19243851
40.7610201569006,-73.9935728685799,1,19247215
40.71436,-73.98799,1,12341450
40.69186,-73.94207,2,7387093
40.77856,-73.95519,6,15453573
40.70175,-73.91525,2,14139170
40.61998,-73.90784,1,31124357
40.72636,-73.9772,1,30848741
40.64257,-73.96413,2,32573052
40.76452,-73.98755,3,18179852
40.7597277266925,-73.9925120300827,2,24453453
40.69267,-73.99793,1,10329264
40.75871,-73.93029,4,9392466
40.75162,-73.96961,1,24672150
40.77628,-73.9457,1,27368818
40.6780420566823,-73.9870840532045,2,21462088
40.6853,-73.95758,1,14238785
40.80493,-73.95677,6,3450210
40.69114,-73.94601,1,695297
40.689030877134,-73.9233775075593,4,13277493
40.66507,-73.95556,2,2291893
40.73689,-73.98451,10,1815211
40.72556,-73.94368,10,17013623
40.76185,-73.99126,9,6800277
40.70125,-73.9055,1,20776122
40.7739566968545,-73.9050024436929,3,7205083
40.74451,-73.91106,2,28817364
40.66882,-73.92245,-2,20319662
40.65961,-73.96177,2,8151782
40.77566,-73.95414,2,27673450
40.6948548985499,-73.924928293799,1,1077515
40.7586409370813,-73.9674560481892,3,9824547
40.74416,-73.9157,6,7734116
40.75858,-73.99078,4,17857110
40.74871,-74.00056,1,14125952
40.7093412645534,-73.9620985444031,1,21227491
40.81783,-73.94051,2,16124987
40.67555,-73.85653,2,18737053
40.66121,-73.9507,3,14931156
40.78546,-73.94117,0,18613550
40.7713798238061,-73.9552253722441,1,7838799
40.83499,-73.91003,-1,30130572
40.66093,-73.93893,1,30155444
40.6812678676455,-73.9058257231843,3,9219893
40.73352,-73.9873,3,15465050
40.7303811861957,-73.9862652695785,5,8284132
40.69265,-73.97009,6,2694274
40.8671511792874,-73.8426633504556,1,1854184
40.688,-73.976,18,45556
40.74112,-73.97686,7,177606
40.67497,-73.87305,11,189732
40.70437,-73.9232,3,220739
40.7290260416557,-73.9841987038453,-1,548056
40.7637683173448,-73.9955957632338,1,361334
40.7315945250249,-74.0021840048677,4,323059
40.7545,-73.97067,4,33497909
40.72518,-73.98135,2,840516
40.8223,-73.94625,0,37461148
40.67815,-73.86584,1,34502763
40.84289,-73.92688,5,18540170
40.6866055690948,-73.9506200574228,2,4767294
40.76596,-73.98926,4,25190223
40.8482196544129,-73.9334442428977,4,3273170
40.7419193012317,-74.0034473991734,1,4900243
40.690681061899,-73.9659326610235,7,2156230
40.71815,-73.98213,1,27831928
40.79765,-73.941,1,24150698
40.72635,-74.00321,1,30130105
40.71279,-73.94443,4,14959206
40.6521844289439,-73.959990262794,0,3455759
40.7490929070353,-73.9461633971635,5,6971741
40.7095400443979,-73.9556813946456,-4,1121804
40.6833707385991,-73.9048505541908,8,2328686
40.6594220148514,-73.9598449045066,2,4383838
40.7511137811504,-73.997400704546,4,10193426
40.8297787885108,-73.9282240453967,3,8049964
40.7368601243032,-73.8645225556976,2,11964716
40.730310375329,-73.9508975329487,2,6170203
40.6921616737584,-73.9245062357386,1,1200456
40.7147603636583,-73.997544264406,3,8555231
40.74971,-73.99533,6,12171671
40.7009014349032,-73.9405510377703,-1,16461274
40.68349,-73.96153,1,28977135
40.67152,-73.98991,1,34365364
40.7510249001537,-73.9716340979895,3,19528290
40.6831,-73.75526,1,29304787
40.8235574181033,-73.9421816217331,-1,14650523
40.6790771797875,-73.9720032789445,1,9919220
40.6308742043786,-74.018209403718,1,4182844
40.7001273238466,-73.8982030852971,1,14799034
40.72304,-73.98089,1,19830008
40.72342,-73.94732,2,28431239
40.74148,-73.98126,3,22904609
40.72058,-73.98674,5,4573728
40.75445,-73.99446,2,17594492
40.74929,-73.99545,1,16393395
40.77707,-73.95652,9,3741945
40.6938930546091,-73.9200300934174,-1,10723764
40.726550814225,-73.9476268744901,-1,2684394
40.6068557536269,-73.9700524170235,1,4628070
40.71009,-73.8196,5,3939535
40.6989731772079,-73.9347512736797,3,3937700
40.68708,-73.95126,1,1652236
40.672237746154,-73.964384224994,2,4341664
40.7944,-72.86766,2,28541106
40.6880129612792,-73.9210811567368,8,6139870
40.67104,-73.94562,3,3093240
40.7780892169249,-73.9894444041017,1,8473221
40.7787876479381,-73.9803180077248,3,3121011
40.79505,-73.94204,1,14627817
40.7165468129706,-73.9544689285336,0,16751117
40.7455347747699,-73.9970537262316,3,7661915
40.65886,-73.91919,2,12763721
40.71129,-73.94955,1,6740840
40.71434,-73.98641,1,29661817
40.7776778857112,-73.9811755234577,2,11324173
40.7229,-73.98199,4,12192
40.795,-73.948,3,67288
40.7794299777414,-73.95207504389,5,198478
40.76981,-73.95812,9,1895196
40.6956801597589,-73.9702398034303,-1,826642
40.76186,-73.99608,1,31087703
40.647,-73.893,2,1818420
40.656112969366,-73.9561612756012,2,3971852
40.86476,-73.92755,1,13926054
40.81211,-73.9378,10,7508560
40.7109,-73.96478,2,26884320
40.780393492209,-73.9162467294442,10,12423371
40.80914,-73.94363,1,13971160
40.6929,-73.86378,4,35081665
40.7198578295474,-73.9967808422425,5,9822823
40.6743821440696,-73.9561704840311,3,8819223
40.6679930253316,-73.9930296623128,2,18442830
40.6762591870962,-73.9305041026869,4,4173278
40.79836,-73.94272,-1,27589169
40.76288,-73.91646,4,23811316
40.72757,-73.98439,2,16005448
40.7866449756106,-73.9532946300075,3,14118373
40.7444,-73.9994,9,2255549
40.72193,-73.98162,4,22586352
40.7593641737775,-73.9707150489552,4,4318362
40.77018,-73.9545,5,24544454
40.6479619007873,-73.9474960502243,1,20094293
40.7692477130539,-73.9518707995908,1,3533556
40.73957,-73.30262,2,26983159
40.69424,-73.92652,-1,35420482
40.7066491949664,-73.9467835060745,4,8836180
40.69455,-73.9341,2,18390316
40.6996215324716,-73.9310495480986,1,25933707
40.8323917030089,-73.9391839815723,-1,11647618
40.69,-73.951,1,17284471
40.6763838140067,-73.9743459435534,1,152830
40.72947,-73.9785,1,16244843
40.75,-73.979,0,21364988
40.6934042178391,-73.950426075861,1,8173510
40.76165,-73.99062,4,10524365
40.7170083711868,-73.8534281266439,2,20380037
40.69055,-73.92071,1,12129960
40.681358782469,-73.9441594150025,3,16334871
40.61985,-74.03255,5,7227235
40.5992920156864,-73.7969592034076,1,12124688
40.7937936119483,-73.946203120206,2,9576155
40.755639606959,-73.9663956310938,5,392260
40.8797,-73.85493,1,36833047
40.71162,-74.00827,1,37327360
40.70934,-73.94779,1,37362217
40.70795,-73.9663,1,37884045
40.74085,-74.00379,1,23468785
40.58754,-73.81296,2,27471933
40.74848,-73.97884,4,931642
40.79099,-73.97293,1,27610995
40.6705,-73.98226,2,2092778
40.67834,-73.92442,9,11438189
40.73845,-74.00551,1,15911434
40.8156722239044,-73.9413827659413,3,3299740
40.7890523040322,-73.9709218859302,3,5005766
40.7443521995798,-73.9747082457642,4,7809408
40.73175,-73.98756,5,4249131
40.79487,-73.93477,-1,6855514
40.7135933352903,-73.9606837970737,1,3425566
40.6958483382469,-73.9469493748003,3,4316116
41.48346,-74.02261,3,6120944
40.665,-73.856,9,13378820
40.8606040081643,-73.9291456186509,3,11983644
40.687,-73.921,11,10343638
40.80272,-73.96629,5,21469568
40.8226745182343,-73.9465207007828,10,2506158
40.7931131214592,-73.951462442286,4,4493641
40.79479,-73.94919,3,9668485
40.76894,-73.9581,7,2175879
40.676,-73.964,7,6464881
40.6568658141179,-73.9599686154238,2,1524948
40.8689980894933,-73.8809366344254,6,6972163
40.7865449441273,-73.9799427698925,-1,10123678
40.70439,-73.91111,2,4274462
40.741504539425,-73.978129317758,1,15041921
40.7737889544677,-73.9543856197913,3,18777549
40.6756,-73.78244,2,11564373
40.6903870647492,-73.9457932732179,10,6121944
